step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
4660.0,36,40,1,3191,3227,0,2.0,0.05555555555555555,7.628026744927045,1,218.0,0.43455509438634704,1,218.0
4665.0,38,38,6,3196,3234,0,20.0,0.5263157894736842,6.885266331779081,6,220.0,0.3680387664950442,6,220.0
4670.0,39,37,13,3200,3239,0,70.0,1.794871794871795,5.270831383306458,13,270.0,0.26065500791400764,13,270.0
4675.0,40,36,13,3204,3244,0,75.0,1.875,3.4884959339132644,13,290.0,0.176148239660205,13,290.0
4680.0,42,36,13,3206,3248,0,51.0,1.2142857142857142,3.788803012733336,13,246.0,0.13239720936800553,13,246.0
4685.0,44,36,13,3207,3251,0,57.0,1.2954545454545454,5.310587466727053,13,210.0,0.18004314692836082,13,210.0
4690.0,41,38,6,3211,3252,0,15.0,0.36585365853658536,5.862974221990864,6,219.0,0.27558444244149133,6,219.0
4695.0,35,38,6,3217,3252,0,24.0,0.6857142857142857,5.578151034953298,6,224.0,0.26096240088697786,6,224.0
4700.0,40,37,13,3220,3260,0,77.0,1.925,5.072794415315047,13,277.0,0.2415653043952204,13,277.0
4705.0,42,36,13,3224,3266,0,78.0,1.8571428571428572,4.187752008028569,13,289.0,0.23612286278635705,13,289.0
4710.0,43,35,11,3227,3270,0,45.0,1.0465116279069768,3.9321443239208334,11,239.0,0.20467034873199033,11,239.0
4715.0,48,37,13,3227,3275,0,45.0,0.9375,5.424233104422462,13,197.0,0.2630747929692299,13,197.0
4720.0,45,40,7,3230,3275,0,21.0,0.4666666666666667,5.236798994567483,7,237.0,0.26111208311138356,7,237.0
4725.0,41,43,8,3235,3276,0,29.0,0.7073170731707317,5.527916130466606,8,248.0,0.25396038363461815,8,248.0
4730.0,43,42,14,3239,3282,0,83.0,1.930232558139535,5.156350141172444,14,302.0,0.20546802816963664,14,302.0
4735.0,42,41,14,3244,3286,0,82.0,1.9523809523809523,3.92727368496456,14,319.0,0.1899170012434516,14,319.0
4740.0,40,40,12,3249,3289,0,51.0,1.275,3.0674195618194395,12,261.0,0.10378630886076418,12,261.0
4745.0,44,41,12,3249,3293,0,51.0,1.1590909090909092,4.954536390862276,12,217.0,0.19905237826869646,12,217.0
4750.0,45,43,8,3251,3296,0,26.0,0.5777777777777777,5.815466231769775,8,252.0,0.32243148210431793,8,252.0
4755.0,42,47,6,3256,3298,0,26.0,0.6190476190476191,6.0471795101692845,6,274.0,0.31600982889043594,6,274.0
4760.0,42,44,15,3261,3303,0,83.0,1.9761904761904763,4.727407425448342,15,331.0,0.21295649660521312,15,331.0
4765.0,42,46,15,3265,3307,0,82.0,1.9523809523809523,3.567582182438237,15,343.0,0.17508692522914135,15,343.0
4770.0,45,46,14,3268,3313,0,61.0,1.3555555555555556,4.1262125000664325,14,295.0,0.1892548214636578,14,295.0
4775.0,47,48,13,3269,3316,0,70.0,1.4893617021276595,5.210733172254572,13,262.0,0.2006048783878551,13,262.0
4780.0,44,52,12,3273,3317,0,81.0,1.8409090909090908,6.15693833108915,12,242.0,0.2671462017339618,12,242.0
4785.0,42,54,3,3277,3319,0,12.0,0.2857142857142857,6.880455634776872,3,226.0,0.3969123984796711,3,226.0
4790.0,41,52,7,3283,3324,0,22.0,0.5365853658536586,6.322857328106691,7,198.0,0.32535770143747006,7,198.0
4795.0,45,51,13,3287,3332,0,75.0,1.6666666666666667,5.772865625530806,13,247.0,0.2391623177507179,13,247.0
4800.0,45,49,18,3291,3336,0,154.0,3.422222222222222,4.056873822632078,18,326.0,0.13633700505004137,18,326.0
4805.0,44,48,21,3297,3341,0,158.0,3.590909090909091,2.3453349512399515,21,368.0,0.10274072147775587,21,368.0
4810.0,44,50,19,3300,3344,0,113.0,2.5681818181818183,3.3132540071095558,19,351.0,0.14547475960829323,19,351.0
4815.0,45,52,18,3300,3345,0,114.0,2.533333333333333,5.163235206326239,18,305.0,0.19548890331301821,18,305.0
4820.0,44,55,10,3303,3347,0,91.0,2.0681818181818183,6.5133217025563885,10,273.0,0.2954060851308008,10,273.0
4825.0,39,58,6,3308,3347,0,80.0,2.051282051282051,8.10347175879399,6,238.0,0.41637733005383376,6,238.0
4830.0,41,56,1,3312,3353,0,4.0,0.0975609756097561,7.407342698654877,1,195.0,0.429486099430343,1,195.0
4835.0,41,55,6,3318,3359,0,17.0,0.4146341463414634,7.286393415631753,6,158.0,0.40576357208507685,6,158.0
4840.0,43,53,12,3324,3367,0,65.0,1.5116279069767442,6.321686100932744,12,201.0,0.3477821820362221,12,201.0
4845.0,44,50,14,3328,3372,0,72.0,1.6363636363636365,3.8579416276133247,14,227.0,0.18859344841521403,14,227.0
4850.0,45,48,14,3333,3378,0,60.0,1.3333333333333333,3.683864084524512,14,218.0,0.17339582215476038,14,218.0
4855.0,48,48,15,3333,3381,0,76.0,1.5833333333333333,5.293846614086721,15,180.0,0.19667718073400287,15,180.0
4860.0,45,51,12,3338,3383,0,105.0,2.3333333333333335,6.312000057045937,12,183.0,0.2844693441630697,12,183.0
4865.0,40,54,4,3343,3383,0,22.0,0.55,6.133929910908836,4,184.0,0.34975891951189936,4,184.0
4870.0,40,51,5,3347,3387,0,16.0,0.4,5.73195031386122,5,138.0,0.2969075910763522,5,138.0
4875.0,40,52,12,3351,3391,0,63.0,1.575,5.136746615850379,12,161.0,0.18305542128086985,12,161.0
4880.0,41,49,13,3355,3396,0,66.0,1.6097560975609757,4.043869727363691,13,193.0,0.1651297390619227,13,193.0
4885.0,40,47,10,3360,3400,0,34.0,0.85,4.656055497054526,10,181.0,0.20559239694443227,10,181.0
4890.0,40,48,9,3363,3403,0,30.0,0.75,5.187729996310035,9,143.0,0.20710068348496513,9,143.0
4895.0,41,51,7,3365,3406,0,23.0,0.5609756097560976,6.829103175105212,7,137.0,0.3593755324015021,7,137.0
4900.0,38,54,1,3370,3408,0,1.0,0.02631578947368421,7.593097818150094,1,113.0,0.4699138690502481,1,113.0
4905.0,37,53,7,3375,3412,0,21.0,0.5675675675675675,6.804487633816168,7,134.0,0.3632665009163374,7,134.0
4910.0,38,52,12,3379,3417,0,73.0,1.9210526315789473,5.292324200118753,12,186.0,0.2560242691166021,12,186.0
4915.0,39,47,19,3384,3423,0,157.0,4.0256410256410255,3.24532140771496,19,270.0,0.16550996007529756,19,270.0
4920.0,40,46,18,3386,3426,0,157.0,3.925,1.5266969100268202,18,312.0,0.04142850938164703,18,312.0
4925.0,40,48,18,3388,3428,0,118.0,2.95,3.3136030773868237,18,314.0,0.10413203092443202,18,314.0
4930.0,41,49,15,3389,3430,0,90.0,2.1951219512195124,5.3661057454359256,15,274.0,0.1864552647998848,15,274.0
4935.0,39,53,7,3392,3431,0,53.0,1.358974358974359,6.806198221364888,7,252.0,0.3412416554411005,7,252.0
4940.0,35,56,2,3396,3431,0,2.0,0.05714285714285714,7.1853815327197275,2,210.0,0.4055320786344792,2,210.0
4945.0,36,55,6,3402,3438,0,24.0,0.6666666666666666,6.625453998555946,6,232.0,0.36094295278374183,6,232.0
4950.0,37,56,12,3406,3443,0,73.0,1.972972972972973,5.079939054499717,12,281.0,0.28024993100888684,12,281.0
4955.0,36,55,12,3410,3446,0,65.0,1.8055555555555556,2.864661316088825,12,286.0,0.18080254096443843,12,286.0
4960.0,42,50,12,3410,3452,0,47.0,1.119047619047619,3.43863886691499,12,255.0,0.13635995838712472,12,255.0
4965.0,41,51,11,3411,3452,0,50.0,1.2195121951219512,4.9774324371563985,11,202.0,0.14660099163695647,11,202.0
4970.0,40,51,5,3415,3455,0,11.0,0.275,4.965303886505657,5,227.0,0.23313549484228538,5,227.0
4975.0,40,54,8,3419,3459,0,33.0,0.825,6.012943562695094,8,239.0,0.328191071522399,8,239.0
4980.0,40,51,16,3423,3463,0,97.0,2.425,4.439959735516354,16,303.0,0.22686129702546673,16,303.0
4985.0,41,49,16,3427,3468,0,103.0,2.5121951219512195,2.83232984506345,16,325.0,0.15971418659436337,16,325.0
4990.0,42,50,15,3429,3471,0,71.0,1.6904761904761905,3.3598554569102625,15,289.0,0.1397461269669154,15,289.0
4995.0,45,51,14,3429,3474,0,76.0,1.6888888888888889,5.373714490669275,14,239.0,0.20285641931018733,14,239.0
5000.0,43,54,10,3433,3476,0,78.0,1.813953488372093,6.651258970484077,10,231.0,0.31604794087180516,10,231.0
